"Text","Binary_Sentiment","Cont_Sentiment"
"a car with no brakes speeds through the town , and guido ( roberto benigni ) motions people to move out of the way i think lib ( which benigni wrote and directed ) trumps gd in one essential point   chaplin s jewish barber gives a great speech at the climax , but to do so , he had to break completely from character benigni is given a similar situation   he is mistaken as a fascist dignitary , and must explain to a classroom filled with schoolchildren   on how scientists have concluded that aryans are the superior race benigni s guido stays in character , and delivers the speech , keeping   the subject matter intact while showing the absurdity of its concept and although it s focus is on the courtship of guido   to dora ( played by nicoletta braschi , benigni s real life wife ) , a silent undercurrent creeps in benigni s guido realizes this i believe   that benigni was cautious to preserve the tone , and i like the theory that   it is guido s alternate reality that we re seeing benigni s film has won audience awards at cannes , at toronto , and is a definite shoo in for best foreign language film ( hopefully for best picture as well )","0.0","-218.72064209"
"and although it s focus is on the courtship of guido   to dora ( played by nicoletta braschi , benigni s real life wife ) , a silent undercurrent creeps in","0.0","-88.7127532959"
"the second half of the film takes place five years later , in an unnamed concentration camp , where guido , dora ( by her insistence ) , and their five year old son , giosu e9 ( giorgio cantarini ) , are deported","0.0","-20.4455070496"
"when the film opens , the accident has already happened , and stephens ( the wonderful holm ) , a polite ambulance chaser , has arrived with the promise of a lawsuit that will eek out the truth of what really occurred that fateful morning","0.0","-27.0708427429"
"but there is one living passenger , the paralyzed nicole ( polley ) , whose dark secrets of a life before the accident may affect her decision to testify","0.0","-45.6738815308"
"the plot is simplicity itself   rocker ellen aim ( diane lane ) is kidnapped by a vicious street gang , led by a bloodthirsty fellow named raven ( willem dafoe , very nasty )","0.0","-53.7005462646"
"the plot is simplicity itself   rocker ellen aim ( diane lane ) is kidnapped by a vicious street gang , led by a bloodthirsty fellow named raven ( willem dafoe , very nasty )","0.0","-53.7005462646"
"her old soldier flame ( played by michael pare ) comes back into town to save her , but doesn't count on a whole bunch of things going askew","0.0","-80.2780151367"
"that's about the entire plot , save for the spats with ellen's manager ( a hilarious rick moranis ) , an encounter with a doo wop group that winds up becoming ellen's supporting act , and a whole gang of other fun little touches","1.0","37.8224067688"
"a fully loaded entertainment review   website coming in july ! from ace ventura to truman burbank , jim carrey has run the whole gamut of comic , yet sympathetic , characters","0.0","-92.6836929321"
"see , steven's been having some problems with his girlfriend , robin ( leslie mann ) , and he doesn't think he has any more room in his life for a new friend","0.0","-101.262687683"
"i know this is an odd question , but remember the opening music of   police academy 4   citizens on patrol   , when steve guttenberg and michael winslow perform the title song   citizens on patrol   during the opening credits ?","0.0","-8.54271221161"
"it's just like that  steve miner is the only director who helmed more than one film in the series","1.0","19.5686798096"
"in the italian american section of town a philandering husband named vinny ( john leguizamo ) tries to hide his trysts and sexual behavior from his long suffering newlywed wife dionna ( mira sorvino )","0.0","-112.848724365"
"in the italian american section of town a philandering husband named vinny ( john leguizamo ) tries to hide his trysts and sexual behavior from his long suffering newlywed wife dionna ( mira sorvino )","0.0","-112.848724365"
"vinny's friend ritchie ( adrien brody ) hates disco , works at a gay strip club and doesn't want any of the neighborhood folks to know","0.0","-10.4384670258"
"ritchie's girl ruby ( jennifer esposito ) is trying to escape a reputation as a slut","0.0","-45.7695922852"
"in the year 2176 , there are 640 , 000 earthlings on mars , living in a matriarchal society led by a commander , played by pam grier  grier , pill poppin' natasha henstridge , and some rookie mars police officers ( clea duvall , jason statham ) travel to the remote mining town of shining canyon to fetch   desolation   williams   that's ice cube   to bring him back to chryse city to stand trial for murder","1.0","0.308166980743"
"grier , pill poppin' natasha henstridge , and some rookie mars police officers ( clea duvall , jason statham ) travel to the remote mining town of shining canyon to fetch   desolation   williams   that's ice cube   to bring him back to chryse city to stand trial for murder","1.0","1.94285058975"
"grier , pill poppin' natasha henstridge , and some rookie mars police officers ( clea duvall , jason statham ) travel to the remote mining town of shining canyon to fetch   desolation   williams   that's ice cube   to bring him back to chryse city to stand trial for murder","1.0","1.94285058975"
"grier , pill poppin' natasha henstridge , and some rookie mars police officers ( clea duvall , jason statham ) travel to the remote mining town of shining canyon to fetch   desolation   williams   that's ice cube   to bring him back to chryse city to stand trial for murder","1.0","1.94285058975"
"grier , pill poppin' natasha henstridge , and some rookie mars police officers ( clea duvall , jason statham ) travel to the remote mining town of shining canyon to fetch   desolation   williams   that's ice cube   to bring him back to chryse city to stand trial for murder  but when they're besieged by demented , zombie like , body snatching miners , they readily free the scowling ice cube since they need him for protection","0.0","-0.27247428894"
